status_id,created_at,screen_name,text,favorite_count,retweet_count,media_type,media_url,slug,human,human_count,type,race,race_confidence,gender,gender_confidence,comments,county,coder
1.25E+18,##########,FayettevillePD,"| #FayPD Most Wanted UDPATE |
👀 Fayetteville Police Department #mostwanted 👀

Submit anonymous tips to Fayetteville / Cumberland County CrimeStoppers at https://t.co/bJBjhBZ4s6 or the free ""P3 tips"" app on your mobile device! 💲💲You may be entitled to a CASH reward 💲💲 https://t.co/1inCLfgcQ5",0,0,photo,http://pbs.twimg.com/media/EWX2PcBXYAAKCcT.jpg,EWX2PcBXYAAKCcT.jpg,1,6,1,2,2,1,2,,Fayetteville,Webb
1.26E+18,##########,FayettevillePD,"| #FayPD Most Wanted |
👀 Fayetteville PD #mostwanted 04.29.20 👀

Submit anonymous tips to Fayetteville / Cumberland County CrimeStoppers at https://t.co/bJBjhBZ4s6 or the free ""P3 tips"" app on your mobile device! 💲💲You may be entitled to a CASH reward 💲💲 https://t.co/VVsUbvuLWO",2,0,photo,http://pbs.twimg.com/media/EWxSq-pXsAACKhY.jpg,EWxSq-pXsAACKhY.jpg,1,6,1,2,2,1,2,"ADDED, REPEAT",Fayetteville,Webb
1.26E+18,##########,FayettevillePD,"| #FayPD Most Wanted |
👀 Fayetteville PD #mostwanted 04.29.20 👀

Submit anonymous tips to Fayetteville / Cumberland County CrimeStoppers at https://t.co/bJBjhBZ4s6 or the free ""P3 tips"" app on your mobile device! 💲💲You may be entitled to a CASH reward 💲💲 https://t.co/VVsUbvuLWO",2,0,photo,http://pbs.twimg.com/media/EWxSq-pXsAACKhY.jpg,EWxSq-pXsAACKhY.jpg,1,6,1,3,2,1,2,"ADDED, REPEAT",Fayetteville,Webb
1.26E+18,##########,FayettevillePD,"| #FayPD Most Wanted |
👀 Fayetteville PD #mostwanted 04.29.20 👀

Submit anonymous tips to Fayetteville / Cumberland County CrimeStoppers at https://t.co/bJBjhBZ4s6 or the free ""P3 tips"" app on your mobile device! 💲💲You may be entitled to a CASH reward 💲💲 https://t.co/VVsUbvuLWO",2,0,photo,http://pbs.twimg.com/media/EWxSq-pXsAACKhY.jpg,EWxSq-pXsAACKhY.jpg,1,6,1,2,2,1,2,"ADDED, REPEAT",Fayetteville,Webb
1.26E+18,##########,FayettevillePD,"| #FayPD Most Wanted |
👀 Fayetteville PD #mostwanted 04.29.20 👀

Submit anonymous tips to Fayetteville / Cumberland County CrimeStoppers at https://t.co/bJBjhBZ4s6 or the free ""P3 tips"" app on your mobile device! 💲💲You may be entitled to a CASH reward 💲💲 https://t.co/VVsUbvuLWO",2,0,photo,http://pbs.twimg.com/media/EWxSq-pXsAACKhY.jpg,EWxSq-pXsAACKhY.jpg,1,6,1,1,2,1,2,ADDED,Fayetteville,Webb
1.26E+18,##########,FayettevillePD,"| #FayPD Most Wanted |
👀 Fayetteville PD #mostwanted 04.29.20 👀

Submit anonymous tips to Fayetteville / Cumberland County CrimeStoppers at https://t.co/bJBjhBZ4s6 or the free ""P3 tips"" app on your mobile device! 💲💲You may be entitled to a CASH reward 💲💲 https://t.co/VVsUbvuLWO",2,0,photo,http://pbs.twimg.com/media/EWxSq-pXsAACKhY.jpg,EWxSq-pXsAACKhY.jpg,1,6,1,2,2,1,2,REPEAT,Fayetteville,Webb
1.26E+18,##########,FayettevillePD,"Help Identify 

Detectives need your help identifying these 3 suspects who robbed a pizza delivery driver of pizza and soda on April 9, at approximately 5:50 pm along the 1900 block of Seabrook Rd. Suspects left running toward Rudolph St. 

Leave a tip at https://t.co/jgc6gWbjEi https://t.co/YEG3OZFHl8",6,4,photo,http://pbs.twimg.com/media/EX_HPbXXQAMr08O.png,EX_HPbXXQAMr08O.png,1,1,2,2,2,1,2,,Fayetteville,Webb
1.26E+18,##########,FayettevillePD,"| Runaway - Missing Person |

If you have any information regarding his whereabouts please call 911 or Detective Edmonds at 910-433-1851. https://t.co/3A1b08camd",2,6,photo,http://pbs.twimg.com/media/EX0kfhmXQAInLUg.jpg,EX0kfhmXQAInLUg.jpg,1,1,3,1,2,1,2,,Fayetteville,Webb
1.26E+18,##########,FayettevillePD,"| #FayPD Most Wanted |
👀 Fayetteville PD #mostwanted 05.13.20 👀

Submit anonymous tips to Fayetteville / Cumberland County CrimeStoppers at https://t.co/bJBjhBZ4s6 or the free ""P3 tips"" app on your mobile device! 💲💲 You may be entitled to a CASH reward 💲💲 https://t.co/Hdp9TL9Vzc",2,3,photo,http://pbs.twimg.com/media/EX5co3GWoAIfvfx.jpg,EX5co3GWoAIfvfx.jpg,1,6,1,2,2,1,2,,Fayetteville,Webb
1.26E+18,##########,FayettevillePD,"| #FayPD Most Wanted |
👀 Fayetteville PD #mostwanted 05.13.20 👀

Submit anonymous tips to Fayetteville / Cumberland County CrimeStoppers at https://t.co/bJBjhBZ4s6 or the free ""P3 tips"" app on your mobile device! 💲💲 You may be entitled to a CASH reward 💲💲 https://t.co/Hdp9TL9Vzc",2,3,photo,http://pbs.twimg.com/media/EX5co3GWoAIfvfx.jpg,EX5co3GWoAIfvfx.jpg,1,6,1,3,2,1,2,,Fayetteville,Webb
1.26E+18,##########,FayettevillePD,"| #FayPD Most Wanted |
👀 Fayetteville PD #mostwanted 05.13.20 👀

Submit anonymous tips to Fayetteville / Cumberland County CrimeStoppers at https://t.co/bJBjhBZ4s6 or the free ""P3 tips"" app on your mobile device! 💲💲 You may be entitled to a CASH reward 💲💲 https://t.co/Hdp9TL9Vzc",2,3,photo,http://pbs.twimg.com/media/EX5co3GWoAIfvfx.jpg,EX5co3GWoAIfvfx.jpg,1,6,1,1,2,1,2,,Fayetteville,Webb
1.26E+18,##########,FayettevillePD,"| #FayPD Most Wanted |
👀 Fayetteville PD #mostwanted 05.13.20 👀

Submit anonymous tips to Fayetteville / Cumberland County CrimeStoppers at https://t.co/bJBjhBZ4s6 or the free ""P3 tips"" app on your mobile device! 💲💲 You may be entitled to a CASH reward 💲💲 https://t.co/Hdp9TL9Vzc",2,3,photo,http://pbs.twimg.com/media/EX5co3GWoAIfvfx.jpg,EX5co3GWoAIfvfx.jpg,1,6,1,2,2,1,2,,Fayetteville,Webb
1.26E+18,##########,FayettevillePD,"| #FayPD Most Wanted |
👀 Fayetteville PD #mostwanted 05.13.20 👀

Submit anonymous tips to Fayetteville / Cumberland County CrimeStoppers at https://t.co/bJBjhBZ4s6 or the free ""P3 tips"" app on your mobile device! 💲💲 You may be entitled to a CASH reward 💲💲 https://t.co/Hdp9TL9Vzc",2,3,photo,http://pbs.twimg.com/media/EX5co3GWoAIfvfx.jpg,EX5co3GWoAIfvfx.jpg,1,6,1,2,2,1,2,,Fayetteville,Webb
1.26E+18,##########,FayettevillePD,"| #FayPD Most Wanted |
👀 Fayetteville PD #mostwanted 05.13.20 👀

Submit anonymous tips to Fayetteville / Cumberland County CrimeStoppers at https://t.co/bJBjhBZ4s6 or the free ""P3 tips"" app on your mobile device! 💲💲 You may be entitled to a CASH reward 💲💲 https://t.co/Hdp9TL9Vzc",2,3,photo,http://pbs.twimg.com/media/EX5co3GWoAIfvfx.jpg,EX5co3GWoAIfvfx.jpg,1,6,1,1,2,1,2,,Fayetteville,Webb
1.26E+18,##########,FayettevillePD,"Andre Roye, who was wanted in connection with the shooting death of Domingo Cook which occurred on March 27, 2020, at the Day and Nite on Murchison Road, turned himself into the Cumberland County Detention Center yesterday. He is currently under a $250,000 secured bond. https://t.co/K8VGP0mUTH",0,0,photo,http://pbs.twimg.com/media/EX5tn84WoAUpCuY.jpg,EX5tn84WoAUpCuY.jpg,1,1,1,2,2,1,2,,Fayetteville,Webb
1.26E+18,##########,FayettevillePD,"| WANTED | 

These three suspects are wanted for Interfering With an Electronic Monitoring Device

If you know any of their whereabouts call 911 or submit an anonymous tip at https://t.co/jgc6gWbjEi https://t.co/P27KcbsPD8",1,1,photo,http://pbs.twimg.com/media/EX6CKjmXsAEOSaF.jpg,EX6CKjmXsAEOSaF.jpg,1,1,1,2,2,1,2,,Fayetteville,Webb
1.26E+18,##########,FayettevillePD,🚨UPDATED🚨 https://t.co/QoyMrNUQWK,2,1,photo,http://pbs.twimg.com/media/EXam2v-XgAEmj0B.jpg,EXam2v-XgAEmj0B.jpg,1,6,1,2,2,1,2,"ADDED, REPEAT",Fayetteville,Webb
1.26E+18,##########,FayettevillePD,🚨UPDATED🚨 https://t.co/QoyMrNUQWK,2,1,photo,http://pbs.twimg.com/media/EXam2v-XgAEmj0B.jpg,EXam2v-XgAEmj0B.jpg,1,6,1,3,2,1,2,"ADDED, REPEAT",Fayetteville,Webb
1.26E+18,##########,FayettevillePD,🚨UPDATED🚨 https://t.co/QoyMrNUQWK,2,1,photo,http://pbs.twimg.com/media/EXam2v-XgAEmj0B.jpg,EXam2v-XgAEmj0B.jpg,1,6,1,2,2,1,2,"ADDED, REPEAT",Fayetteville,Webb
1.26E+18,##########,FayettevillePD,🚨UPDATED🚨 https://t.co/QoyMrNUQWK,2,1,photo,http://pbs.twimg.com/media/EXam2v-XgAEmj0B.jpg,EXam2v-XgAEmj0B.jpg,1,6,1,1,2,1,2,"ADDED, REPEAT",Fayetteville,Webb
1.26E+18,##########,FayettevillePD,🚨UPDATED🚨 https://t.co/QoyMrNUQWK,2,1,photo,http://pbs.twimg.com/media/EXam2v-XgAEmj0B.jpg,EXam2v-XgAEmj0B.jpg,1,6,1,2,2,1,2,"ADDED, REPEAT",Fayetteville,Webb
1.26E+18,##########,FayettevillePD,🚨UPDATED🚨 https://t.co/QoyMrNUQWK,2,1,photo,http://pbs.twimg.com/media/EXam2v-XgAEmj0B.jpg,EXam2v-XgAEmj0B.jpg,1,6,1,2,2,1,2,REPEAT,Fayetteville,Webb
1.26E+18,##########,FayettevillePD,"| #FayPD Most Wanted |
👀 Fayetteville PD #mostwanted 05.07.20 👀

Submit anonymous tips to Fayetteville / Cumberland County CrimeStoppers at https://t.co/bJBjhBZ4s6 or the free ""P3 tips"" app on your mobile device! 💲💲You may be entitled to a CASH reward 💲💲 https://t.co/6Y9Qtq7vL5",1,0,photo,http://pbs.twimg.com/media/EXW9znTUYAE1D-a.jpg,EXW9znTUYAE1D-a.jpg,1,6,1,2,2,1,2,"ADDED, REPEAT",Fayetteville,Webb
1.26E+18,##########,FayettevillePD,"| #FayPD Most Wanted |
👀 Fayetteville PD #mostwanted 05.07.20 👀

Submit anonymous tips to Fayetteville / Cumberland County CrimeStoppers at https://t.co/bJBjhBZ4s6 or the free ""P3 tips"" app on your mobile device! 💲💲You may be entitled to a CASH reward 💲💲 https://t.co/6Y9Qtq7vL4",1,0,photo,http://pbs.twimg.com/media/EXW9znTUYAE1D-a.jpg,EXW9znTUYAE1D-a.jpg,1,6,1,3,2,1,2,"ADDED, REPEAT",Fayetteville,Webb
1.26E+18,##########,FayettevillePD,"| #FayPD Most Wanted |
👀 Fayetteville PD #mostwanted 05.07.20 👀

Submit anonymous tips to Fayetteville / Cumberland County CrimeStoppers at https://t.co/bJBjhBZ4s6 or the free ""P3 tips"" app on your mobile device! 💲💲You may be entitled to a CASH reward 💲💲 https://t.co/6Y9Qtq7vL3",1,0,photo,http://pbs.twimg.com/media/EXW9znTUYAE1D-a.jpg,EXW9znTUYAE1D-a.jpg,1,6,1,2,2,1,2,"ADDED, REPEAT",Fayetteville,Webb
1.26E+18,##########,FayettevillePD,"| #FayPD Most Wanted |
👀 Fayetteville PD #mostwanted 05.07.20 👀

Submit anonymous tips to Fayetteville / Cumberland County CrimeStoppers at https://t.co/bJBjhBZ4s6 or the free ""P3 tips"" app on your mobile device! 💲💲You may be entitled to a CASH reward 💲💲 https://t.co/6Y9Qtq7vL2",1,0,photo,http://pbs.twimg.com/media/EXW9znTUYAE1D-a.jpg,EXW9znTUYAE1D-a.jpg,1,6,1,1,2,1,2,"ADDED, REPEAT",Fayetteville,Webb
1.26E+18,##########,FayettevillePD,"| #FayPD Most Wanted |
👀 Fayetteville PD #mostwanted 05.07.20 👀

Submit anonymous tips to Fayetteville / Cumberland County CrimeStoppers at https://t.co/bJBjhBZ4s6 or the free ""P3 tips"" app on your mobile device! 💲💲You may be entitled to a CASH reward 💲💲 https://t.co/6Y9Qtq7vL1",1,0,photo,http://pbs.twimg.com/media/EXW9znTUYAE1D-a.jpg,EXW9znTUYAE1D-a.jpg,1,6,1,2,2,1,2,"ADDED, REPEAT",Fayetteville,Webb
1.26E+18,##########,FayettevillePD,"| #FayPD Most Wanted |
👀 Fayetteville PD #mostwanted 05.07.20 👀

Submit anonymous tips to Fayetteville / Cumberland County CrimeStoppers at https://t.co/bJBjhBZ4s6 or the free ""P3 tips"" app on your mobile device! 💲💲You may be entitled to a CASH reward 💲💲 https://t.co/6Y9Qtq7vL0",1,0,photo,http://pbs.twimg.com/media/EXW9znTUYAE1D-a.jpg,EXW9znTUYAE1D-a.jpg,1,6,1,2,2,1,2,REPEAT,Fayetteville,Webb
1.26E+18,##########,FayettevillePD,"-UPDATED-
Keyon Fairley has also been taken into custody https://t.co/ZQU7cyFTIg",0,0,photo,http://pbs.twimg.com/media/EXwJvk4WoAEB5OO.jpg,EXwJvk4WoAEB5OO.jpg,1,6,1,2,2,1,2,ADDED,Fayetteville,Webb
1.26E+18,##########,FayettevillePD,"-UPDATED-
Keyon Fairley has also been taken into custody https://t.co/ZQU7cyFTIg",0,0,photo,http://pbs.twimg.com/media/EXwJvk4WoAEB5OO.jpg,EXwJvk4WoAEB5OO.jpg,1,6,1,3,2,1,2,ADDED,Fayetteville,Webb
1.26E+18,##########,FayettevillePD,"-UPDATED-
Keyon Fairley has also been taken into custody https://t.co/ZQU7cyFTIg",0,0,photo,http://pbs.twimg.com/media/EXwJvk4WoAEB5OO.jpg,EXwJvk4WoAEB5OO.jpg,1,6,1,2,2,1,2,ADDED,Fayetteville,Webb
1.26E+18,##########,FayettevillePD,"-UPDATED-
Keyon Fairley has also been taken into custody https://t.co/ZQU7cyFTIg",0,0,photo,http://pbs.twimg.com/media/EXwJvk4WoAEB5OO.jpg,EXwJvk4WoAEB5OO.jpg,1,6,1,1,2,1,2,ADDED,Fayetteville,Webb
1.26E+18,##########,FayettevillePD,"-UPDATED-
Keyon Fairley has also been taken into custody https://t.co/ZQU7cyFTIg",0,0,photo,http://pbs.twimg.com/media/EXwJvk4WoAEB5OO.jpg,EXwJvk4WoAEB5OO.jpg,1,6,1,2,2,1,2,ADDED,Fayetteville,Webb
1.26E+18,##########,FayettevillePD,"-UPDATED-
Keyon Fairley has also been taken into custody https://t.co/ZQU7cyFTIg",0,0,photo,http://pbs.twimg.com/media/EXwJvk4WoAEB5OO.jpg,EXwJvk4WoAEB5OO.jpg,1,6,1,2,2,1,2,,Fayetteville,Webb
1.38E+18,##########,FayettevillePD,"|Shooting Update|
#FayPD detectives arrested a suspect in the shooting of Charles Jackson, Jr. that occurred at Phat Daddy's. 
Will T. Francis (B/M 29) arrested for Att. 1st Deg. Murder &amp; Injury to Personal Prop. He is at the Cumberland County jail under $300,500.00 secured bond. https://t.co/KWV84iaFdC",3,3,photo,http://pbs.twimg.com/media/Ey0J-ldWUAEBVpd.jpg,Ey0J-ldWUAEBVpd.jpg,1,1,1,2,2,1,2,,Fayetteville,Webb
1.38E+18,##########,FayettevillePD,"|Who Am I?|
#FayPD detectives are seeking the identity of this last person of interest in the robbery and assault of Marvin Herring that occurred at the Family Dollar in March. https://t.co/2hSCLpzu33",1,3,photo,http://pbs.twimg.com/media/EyiRWMzXMAQmM6D.jpg,EyiRWMzXMAQmM6D.jpg,1,1,2,2,2,1,2,,Fayetteville,Webb
1.26E+18,##########,FayettevillePD,"🚨 UPDATE 🚨 Danny Lee Jones (B/M, 35 y.o.) of the 900 block of William Clark Road has been arrested and charged with Voluntary Manslaughter. He was given a $100,000 secured bond. https://t.co/GJ4rJrhqUi",2,0,photo,http://pbs.twimg.com/media/EYUiDSrWAAAcJoY.jpg,EYUiDSrWAAAcJoY.jpg,1,1,1,2,2,1,2,,Fayetteville,Webb
1.26E+18,##########,FayettevillePD,"| Suspect Arrested for 2017 Homicide |

#FayPD VCAT &amp; @USMarshalsHQ arrested Jonathan B. Dawson who had been wanted since 2018 for his involvement in the shooting death of Paul Coleman. Dawson was arrested Friday in Raleigh without incident. 

For more --&gt; https://t.co/euEnhcYgN8 https://t.co/6GeGf6JDBq",1,0,photo,http://pbs.twimg.com/media/EYUWce4WkAIz7lO.jpg,EYUWce4WkAIz7lO.jpg,1,1,1,2,2,1,2,,Fayetteville,Webb
1.39E+18,##########,FayettevillePD,"|Homicide Update|
#FayPD Detectives arrested a suspect ref. the homicide on Newark Ave. on 04/22/21. 
The victim was Cal Drumgoole (B/M, 29). His NOK was notified. 
Andrew Wells (B/M, 27), charged with 1st Deg. Murder &amp; Poss. of a Firearm by a Felon. He received no bond. https://t.co/KJTFZSakKK",5,2,photo,http://pbs.twimg.com/media/EzsFL9FXIAE8bL0.jpg,EzsFL9FXIAE8bL0.jpg,1,1,1,2,2,1,2,,Fayetteville,Webb
1.27E+18,6/6/20 0:20,FayettevillePD,"|Arsonist Arrested on Federal Charges|
Charles Anthony Pittman was arrested by special agents of the ATF &amp; is charged with 1 count of maliciously damaging property owned/possessed by an institution receiving federal financial assistance. (Arson at the Historic Market House). https://t.co/wkZiDBiqzv",61,22,photo,http://pbs.twimg.com/media/EZycm3jXkAMrz9Q.png,EZycm3jXkAMrz9Q.png,1,1,2,2,2,1,2,,Fayetteville,Webb
1.44E+18,##########,FayettevillePD,"|Homicide Suspect Charged|
Travis Jefferson (B/M, 27) is charged with 1st Deg. Murder &amp; Poss. of Firearm by Felon in the homicide of Nicoda Melvin. U.S. Marshals are assisting with apprehending Jefferson. He is considered armed &amp; dangerous. 
Send tips to https://t.co/jgc6gWbjEi https://t.co/qi8TcozLO9",4,2,photo,http://pbs.twimg.com/media/FAdZ4RkWQAA5hQ8.png,FAdZ4RkWQAA5hQ8.png,1,1,1,2,2,1,2,,Fayetteville,Webb
1.44E+18,##########,FayettevillePD,"|Officer Shot at During Traffic Stop|
At 2:18 pm, #FayPD Gangs Unit conducted a traffic stop @ Cliffdale/Rim Rd. Both occupants ran from the vehicle-one suspect shot towards officers.
No officers struck. Officers apprehended the passenger &amp; are in the area seeking the driver. https://t.co/XsrkJbRPEj",2,4,photo,http://pbs.twimg.com/media/FAUVY8SVgA4epC-.jpg,FAUVY8SVgA4epC-.jpg,1,1,2,2,2,1,2,,Fayetteville,Webb
1.44E+18,##########,FayettevillePD,"🚨UPDATE🚨 PASSENGER ARRESTED
Andrew Harrington (B/M, 22) was charged with Assault with a Firearm on Gov Off, Conspiracy, Poss w Intent to sell/deliv. Marij.,  Maintaining a vehicle for keeping/selling marijuana, and RDO. He received a $60,000 secured bond. https://t.co/gdFf8p1D6m",5,1,photo,http://pbs.twimg.com/media/FAYSDCDXMAEE2TB.jpg,FAYSDCDXMAEE2TB.jpg,1,1,1,2,2,1,2,,Fayetteville,Webb
1.44E+18,##########,FayettevillePD,"|Wanted|
Zavareris Willis (B/M, 18) is charged w/ Interfering w/ Monitoring Device &amp; damage to property. He was placed on electronic monitoring for Discharging a Weapon into Occ Prop and Poss of Firearm by Felon. 
Call 911 or submit at tip to Crimestoppers https://t.co/jgc6gWbjEi https://t.co/JlUZbJ2qV0",3,4,photo,http://pbs.twimg.com/media/FAzr2VzXIAIOfzL.jpg,FAzr2VzXIAIOfzL.jpg,1,1,1,2,2,1,2,,Fayetteville,Webb
1.45E+18,##########,FayettevillePD,"|Homicide Update|
Willie Earl Moore turned himself in on October 17, 2021 without incident. Moore was served with his charges of Murder, Murder of Unborn Child, Poss. of a Firearm by Felon, Larceny/Poss of M.V., for the homicide of Tanajway McMurray he received no bond. https://t.co/5KSk88hm7M",0,0,photo,http://pbs.twimg.com/media/FB_FB6dWYAAZzh2.jpg,FB_FB6dWYAAZzh2.jpg,1,1,1,2,2,1,2,,Fayetteville,Webb
1.45E+18,##########,FayettevillePD,"HOMICIDE UPDATE: Willie Earl Moore (B/M, 27), of 6400 blk of Pittsfield Dr, has been charged with 1st Deg Murder &amp; Poss. of a Firearm by a Felon. in the homicide of Tanajwa McMurray that occurred on October 11 Detectives are requesting the public’s assistance in locating him. 🚨 https://t.co/pj3GNthGOv",9,6,photo,http://pbs.twimg.com/media/FBmnNXqWQAEmFyH.png,FBmnNXqWQAEmFyH.png,1,1,1,2,2,1,2,,Fayetteville,Webb
1.45E+18,##########,FayettevillePD,"|Homicide Update|
In homicide of Bruce McLeod/shooting of Gavin Hale, that occurred 10/17/21 along Owen Drive. Cornelius Davis Jr. (B/M, 33), of Laurinburg, NC arrested by US Marshals for Murder, Assault w/ deadly weapon infl. serious injury, &amp; Poss. Firearm by Felon. No bond. https://t.co/wUubUG1Hji",0,0,photo,http://pbs.twimg.com/media/FCPyEtGXMAcByZw.png,FCPyEtGXMAcByZw.png,1,1,1,2,2,1,2,,Fayetteville,Webb
1.13E+18,##########,FayettevillePD,"| Help Identify | 

This suspect is responsible for stealing several cell phones from @Target If you know who he is, submit your anonymous tip at https://t.co/jgc6gWsUvQ https://t.co/CZfw5frD1V",7,9,photo,http://pbs.twimg.com/ext_tw_video_thumb/1130853525682974720/pu/img/LHjgNUA9EZZ7mEFO.jpg,LHjgNUA9EZZ7mEFO.jpg,1,2,2,2,2,1,2,second person is employee,Fayetteville,Webb
1.29E+18,##########,FayettevillePD,🚨UPDATE: Malik Vereen has been located &amp; contacted.🚨 https://t.co/Cm1Z5QuEJB,1,0,photo,http://pbs.twimg.com/media/EeR_OWyXYAA69mX.jpg,R_OWyXYAA69mX.jpg,1,1,1,2,2,1,2,,Fayetteville,Webb
1.35E+18,##########,FayettevillePD,"Person of Interest - Robbery of Elderly Woman

Detectives believe Joshua  Stephens has information regarding a Dec. 18 robbery of a 70  y/o woman in her driveway. Stephens needs to be interviewed. Know his whereabouts? https://t.co/jgc6gWbjEi 

For More -&gt; https://t.co/MaRkwZ2Dz2 https://t.co/4X58TauM9n",2,0,photo,http://pbs.twimg.com/media/ErDizbgW8AEfDVx.jpg,rDizbgW8AEfDVx.jpg,1,1,1,1,2,1,2,,Fayetteville,Webb
1.00E+18,5/24/18 20:35,WilmingtonPD,Help police identify this suspect who broke into five cars and burglarized a home near Echo Farms early this morning. Use Text-a-Tip or call 910-343-3609. https://t.co/cKlQ2YuLZd,2,5,photo,http://pbs.twimg.com/ext_tw_video_thumb/999750612605485056/pu/img/6JQUqmkZ_uTKwFtK.jpg,6JQUqmkZ_uTKwFtK.jpg,1,1,2,1,2,1,2,,Wilmington,Webb
1.00E+18,5/24/18 20:39,WilmingtonPD,More video from early morning burglaries near Echo Farms. Send info about the suspect to Text-a-Tip or call WPD at 910-343-3609. https://t.co/hMUni6mebR,2,0,photo,http://pbs.twimg.com/ext_tw_video_thumb/999751505040130048/pu/img/CidIiysQLQeEHtQx.jpg,CidIiysQLQeEHtQx.jpg,1,1,2,1,2,1,2,,Wilmington,Webb
1.15E+18,7/9/19 16:56,WilmingtonPD,"MAN ROBS LOCAL SPORTING GOODS STORE WITH BB GUN - 23 yo, Robert Cuff is behind bars after robbing Sportsman's Warehouse in Wilmington yesterday. He also faces other charges. He is in NHC Jail under $125,000. https://t.co/7dLXaIfMFu",1,1,photo,http://pbs.twimg.com/media/D_DHbenXUAgOvyO.png,D_DHbenXUAgOvyO.png,1,1,1,1,2,1,2,,Wilmington,Webb
1.15E+18,7/9/19 19:44,WilmingtonPD,"MISSING TEEN: 16 yo, Omar Malike Hargrove. 5'4, 145 lbs, last seen wearing a white sleeveless shirt, blue jeans, black back-pack. Use Text-a-Tip or call 910-343-3609. https://t.co/hg6X17a5n7",1,9,photo,http://pbs.twimg.com/media/D_DtsuuXsAcdBmI.png,D_DtsuuXsAcdBmI.png,1,1,3,2,2,1,2,,Wilmington,Webb
1.15E+18,7/9/19 19:55,WilmingtonPD,"MISSING TEEN:13 yo, Daniel Edan Fowler, 5'7, 120 lbs, last seen wearing dark colored hooded sweatshirt. Please use Text-a-Tip or call 910-343-3609. https://t.co/YBreaEpjEO",4,13,photo,http://pbs.twimg.com/media/D_DwQrbXYAMfkWU.png,D_DwQrbXYAMfkWU.png,1,1,3,1,2,1,2,,Wilmington,Webb
1.15E+18,7/15/19 16:23,WilmingtonPD,"The suspect is 33 year old, Jody Richard Farrow. Farrow has been charged with Robbery with a Dangerous Weapon and First Degree Murder and is in the New Hanover County Jail. https://t.co/KN8jfkbvB4",1,1,photo,http://pbs.twimg.com/media/D_h5QBDX4AUgzJj.png,D_h5QBDX4AUgzJj.png,1,1,1,1,2,1,2,,Wilmington,Webb
1.15E+18,7/10/19 19:59,WilmingtonPD,"Wilmington man and woman behind bars for multiple drug charges and child abuse. 33 yo Peter Ramon Galloway &amp; 31 yo Victoria Ashley Morris. Galloway under $3 million dollars bond, Morris under $1.5 million dollars bond. Arrests come after multiple citizen complaints. https://t.co/RSaqCXs7Sd",2,0,photo,http://pbs.twimg.com/media/D_I6tH6XsAE_cJE.png,D_I6tH6XsAE_cJE.png,1,1,1,2,2,1,2,,Wilmington,Webb
1.15E+18,7/8/19 15:32,WilmingtonPD,"Leland man - 57 yo, Bobby Lee Keyser, charged with multiple sex crimes involving children. He is under a $1 million dollars secured bond in NHC Jail. https://t.co/XBB7P8kCkB",3,4,photo,http://pbs.twimg.com/media/D-9qhNMWkAISLeu.png,D-9qhNMWkAISLeu.png,1,1,1,1,2,1,2,,Wilmington,Webb
1.15E+18,7/3/19 13:48,WilmingtonPD,"WPD obtained warrants for Anthony Jamison's arrest for hit&amp;run, after he drove the wrong way on a 1way street&amp;collided w/ a vehicle head on, totaling both cars&amp;causing minor injuries. He fled the scene on foot, leaving his car, which had his wallet &amp; ID on the floor board. https://t.co/Zh7xotil3N",5,0,photo,http://pbs.twimg.com/media/D-ji0J-WwAA0l4f.jpg,D-ji0J-WwAA0l4f.jpg,1,1,1,2,2,1,2,,Wilmington,Webb
1.10E+18,2/27/19 14:55,WilmingtonPD,CHARGED: WPD charged Johnny Johnson with assault with a deadly weapon with intent to kill inflicting serious injury &amp; possession of a firearm by felon for his role in a shooting early Sat that left a man w/ serious injuries. Members of the Marshals Taskforce arrested him Tuesday. https://t.co/dXtczVbJ8x,6,5,photo,http://pbs.twimg.com/media/D0a52FwWwAAmFKy.png,D0a52FwWwAAmFKy.png,1,1,1,2,2,1,2,,Wilmington,Webb
1.10E+18,3/1/19 19:04,WilmingtonPD,Help ID this person of interest connected to a hit and run that occurred on Feb. 1st at 11:45 am near Picasso Pawn at 5030 Market St. If you have info use Text-a-Tip or call 910-343-3609. https://t.co/Mpm3MiFf5D,1,4,photo,http://pbs.twimg.com/media/D0mFkQaWsAEt_RA.jpg,D0mFkQaWsAEt_RA.jpg,1,1,2,1,2,1,2,,Wilmington,Webb
1.11E+18,3/18/19 16:18,WilmingtonPD,"RECOGNIZE THEM? They're suspects in a vehicle break in at the YMCA on 3/1 and using stolen credit cards to make purchases in Leland. If you have any information, please contact WPD at 910.343.3609 or use Text A Tip. https://t.co/VX47fySuWe",2,3,photo,http://pbs.twimg.com/media/D19C11LWoAcamVs.jpg,D19C11LWoAcamVs.jpg,1,1,2,2,2,1,2,,Wilmington,Webb
